#segundos nansegundos X Y Theta
1394192738   682160908   0.000000   0.000000   0.000000
1394192738   826350872   0.000000   0.000000   0.000000
1394192738   970371247   0.000000   0.000000   0.000000
1394192739   114416207   0.000000   0.000000   0.000000
1394192739   258487041   0.000000   0.000000   0.000000
1394192739   402586009   0.000000   0.000000   0.000000
1394192739   546698498   0.000000   0.000000   0.000000
1394192739   690764722   0.000000   0.000000   0.000000
1394192739   835279582   0.000000   0.000000   0.000000
1394192739   979063977   0.000000   0.000000   0.000000
1394192740   123017465   0.000000   0.000000   0.000000
1394192740   267578701   0.000000   0.000000   0.000000
1394192740   411304433   0.000000   0.000000   0.000000
1394192740   555301344   0.000000   0.000000   0.000000
1394192740   699565457   0.000000   0.000000   0.000000
1394192740   843527474   0.000000   0.000000   0.000000
1394192740   987651314   0.000000   0.000000   0.000000
1394192741   131698118   0.000000   0.000000   0.000000
1394192741   275845260   0.000000   0.000000   0.000000
1394192741   419870035   0.000000   0.000000   0.000000
1394192741   564078366   0.000000   0.000000   0.000000
1394192741   708440575   0.000000   0.000000   0.000000
1394192741   852175488   0.000000   0.000000   0.000000
1394192741   996370504   0.000000   0.000000   0.000000
1394192742   140684254   0.000000   0.000000   0.000000
1394192742   284517168   0.000000   0.000000   0.000000
1394192742   428549079   0.000000   0.000000   0.000000
1394192742   572721619   0.000000   0.000000   0.000000
1394192742   716747291   0.000000   0.000000   0.000000
1394192742   860924772   0.000000   0.000000   0.000000
1394192743   5114923   0.000000   0.000000   0.000000
1394192743   149166662   0.000000   0.000000   0.000000
1394192743   293210981   0.000000   0.000000   0.000000
1394192743   437254599   0.000000   0.000000   0.000000
1394192743   581826509   0.000000   0.000000   0.000000
1394192743   725489899   0.000000   0.000000   0.000000
1394192743   869549107   0.000000   0.000000   0.000000
1394192744   13888344   0.000000   0.000000   0.000000
1394192744   157772060   0.000000   0.000000   0.000000
1394192744   301856810   0.000000   0.000000   0.000000
1394192744   445995919   0.000000   0.000000   0.000000
1394192744   590116972   0.000000   0.000000   0.000000
1394192744   734364767   0.000000   0.000000   0.000000
1394192744   878350985   0.000000   0.000000   0.000000
1394192745   22917487   0.000000   0.000000   0.000000
1394192745   166548509   0.000000   0.000000   0.000000
1394192745   310541963   0.000000   0.000000   0.000000
1394192745   454933164   0.000000   0.000000   0.000000
1394192745   598822722   0.000000   0.000000   0.000000
1394192745   742988481   0.000000   0.000000   0.000000
1394192745   887163411   0.000000   0.000000   0.000000
1394192746   31029045   0.000000   0.000000   0.000000
1394192746   175134007   0.000000   0.000000   0.000000
1394192746   319315382   0.000000   0.000000   0.000000
1394192746   463369748   0.000000   0.000000   0.000000
1394192746   607393035   0.000000   0.000000   0.000000
1394192746   751592491   0.000000   0.000000   0.000000
1394192746   896037062   0.000000   0.000000   0.000000
1394192747   39682702   0.000000   0.000000   0.000000
1394192747   183979203   0.000000   0.000000   0.000000
1394192747   328032081   0.000000   0.000000   0.000000
1394192747   471977105   0.000000   0.000000   0.000000
1394192747   616128211   0.000000   0.000000   0.000000
1394192747   760343282   0.000000   0.000000   0.000000
1394192747   904340846   0.000000   0.000000   0.000000
1394192748   48383721   0.000000   0.000000   0.000000
1394192748   192490181   0.000000   0.000000   0.000000
1394192748   336549063   0.000000   0.000000   0.000000
1394192748   480642027   0.000000   0.000000   0.000000
1394192748   624693508   0.000000   0.000000   0.000000
1394192748   769378394   0.000000   0.000000   0.000000
1394192748   912963773   0.000000   0.000000   0.000000
1394192749   57024484   0.000000   0.000000   0.000000
1394192749   201271251   0.000000   0.000000   0.000000
1394192749   345274397   0.000000   0.000000   0.000000
1394192749   489403915   0.000000   0.000000   0.000000
1394192749   633492740   0.000000   0.000000   0.000000
1394192749   777544545   0.000000   0.000000   0.000000
1394192749   921678713   0.000000   0.000000   0.000000
1394192750   65791422   0.000000   0.000000   0.000000
1394192750   210411491   0.000000   0.000000   0.000000
1394192750   354071670   0.000000   0.000000   0.000000
1394192750   498115197   0.000000   0.000000   0.000000
1394192750   642531324   0.000000   0.000000   0.000000
1394192750   786287555   0.000000   0.000000   0.000000
1394192750   930374946   0.000000   0.000000   0.000000
1394192751   74461181   0.000000   0.000000   0.000000
1394192751   218551353   0.000000   0.000000   0.000000
1394192751   362739980   0.000000   0.000000   0.000000
1394192751   506804038   0.000000   0.000000   0.000000
1394192751   650883537   0.000000   0.000000   0.000000
1394192751   794950137   0.000000   0.000000   0.000000
1394192751   939016100   0.000000   0.000000   0.000000
1394192752   83516673   0.000000   0.000000   0.000000
1394192752   227285267   0.000000   0.000000   0.000000
1394192752   371430765   0.000000   0.000000   0.000000
1394192752   515626869   0.000000   0.000000   0.000000
1394192752   659559119   0.000000   0.000000   0.000000
1394192752   803624080   0.000000   0.000000   0.000000
1394192752   947684751   0.000000   0.000000   0.000000
1394192753   91895692   0.000000   0.000000   0.000000
1394192753   235928641   0.000000   0.000000   0.000000
1394192753   380025629   0.000000   0.000000   0.000000
1394192753   524100382   0.000000   0.000000   0.000000
1394192753   668227569   0.000000   0.000000   0.000000
1394192753   812387676   0.000000   0.000000   0.000000
1394192753   956856066   0.000000   0.000000   0.000000
1394192754   100535162   0.000000   0.000000   0.000000
1394192754   244554800   0.000000   0.000000   0.000000
1394192754   388929102   0.000000   0.000000   0.000000
1394192754   532726411   0.000000   0.000000   0.000000
1394192754   676876184   0.000000   0.000000   0.000000
1394192754   820973533   0.000000   0.000000   0.000000
1394192754   965106839   0.000000   0.000000   0.000000
1394192755   109186408   0.000000   0.000000   0.000000
1394192755   253229304   0.000000   0.000000   0.000000
1394192755   397962790   0.000000   0.000000   0.000000
1394192755   541408452   0.000000   0.000000   0.000000
1394192755   685565126   0.000000   0.000000   0.000000
1394192755   829854380   0.000000   0.000000   0.000000
1394192755   973812123   0.000000   0.000000   0.000000
1394192756   117784730   0.000000   0.000000   0.000000
1394192756   262179332   0.000000   0.000000   0.000000
1394192756   406046671   0.000000   0.000000   0.000000
1394192756   550175476   0.000000   0.000000   0.000000
1394192756   694370877   0.000000   0.000000   0.000000
1394192756   838319139   0.000000   0.000000   0.000000
1394192756   982529875   0.000000   0.000000   0.000000
1394192757   126574154   0.000000   0.000000   0.000000
1394192757   271131240   0.000000   0.000000   0.000000
1394192757   414747559   0.000000   0.000000   0.000000
1394192757   558919648   0.000000   0.000000   0.000000
1394192757   703048208   0.000000   0.000000   0.000000
1394192757   846986016   0.000000   0.000000   0.000000
1394192757   991161341   0.000000   0.000000   0.000000
1394192758   135311130   0.000000   0.000000   0.000000
1394192758   279267374   0.000000   0.000000   0.000000
1394192758   423295546   0.000000   0.000000   0.000000
1394192758   567496160   0.000000   0.000000   0.000000
1394192758   711621979   0.000000   0.000000   0.000000
1394192758   855661717   0.000000   0.000000   0.000000
1394192758   999773825   0.000000   0.000000   0.000000
1394192759   144380664   0.000000   0.000000   0.000000
1394192759   288060963   0.000000   0.000000   0.000000
1394192759   432120667   0.000000   0.000000   0.000000
1394192759   576374977   0.000000   0.000000   0.000000
1394192759   720367654   0.000000   0.000000   0.000000
1394192759   864345417   0.000000   0.000000   0.000000
1394192760   8550370   0.000000   0.000000   0.000000
1394192760   152533701   0.000000   0.000000   0.000000
1394192760   296763059   0.000000   0.000000   0.000000
1394192760   440782432   0.000000   0.000000   0.000000
1394192760   585404796   0.000000   0.000000   0.000000
1394192760   728983265   0.000000   0.000000   0.000000
1394192760   873109765   0.000000   0.000000   0.000000
1394192761   17613971   0.000000   0.000000   0.000000
1394192761   161422626   0.000000   0.000000   0.000000
1394192761   305359717   0.000000   0.000000   0.000000
1394192761   449568724   0.000000   0.000000   0.000000
1394192761   593592878   0.000000   0.000000   0.000000
1394192761   737655458   0.000000   0.000000   0.000000
1394192761   881762439   0.000000   0.000000   0.000000
1394192762   25918121   0.000000   0.000000   0.000000
1394192762   170007803   0.000000   0.000000   0.000000
1394192762   314052031   0.000000   0.000000   0.000000
1394192762   458489717   0.000000   0.000000   0.000000
1394192762   602332304   0.000000   0.000000   0.000000
1394192762   746364806   0.000000   0.000000   0.000000
1394192762   890664173   0.000000   0.000000   0.000000
1394192763   34594699   0.000000   0.000000   0.000000
1394192763   178795042   0.000000   0.000000   0.000000
1394192763   322792314   0.000000   0.000000   0.000000
1394192763   466923355   0.000000   0.000000   0.000000
1394192763   611028116   0.000000   0.000000   0.000000
1394192763   755078203   0.000000   0.000000   0.000000
1394192763   899229901   0.000000   0.000000   0.000000
1394192764   43336736   0.000000   0.000000   0.000000
1394192764   187437589   0.000000   0.000000   0.000000
1394192764   331811209   0.000000   0.000000   0.000000
1394192764   475496575   0.000000   0.000000   0.000000
1394192764   619674987   0.000000   0.000000   0.000000
1394192764   764163248   0.000000   0.000000   0.000000
1394192764   907900977   0.000000   0.000000   0.000000
1394192765   51974908   0.000000   0.000000   0.000000
1394192765   196190019   0.000000   0.000000   0.000000
1394192765   340174969   0.000000   0.000000   0.000000
1394192765   484346982   0.000000   0.000000   0.000000
1394192765   628408846   0.000000   0.000000   0.000000
1394192765   773023318   0.000000   0.000000   0.000000
1394192765   916516026   0.000000   0.000000   0.000000
1394192766   60687303   0.000000   0.000000   0.000000
1394192766   205057536   0.000000   0.000000   0.000000
1394192766   348961887   0.000000   0.000000   0.000000
1394192766   492965986   0.000000   0.000000   0.000000
1394192766   637354029   0.000000   0.000000   0.000000
1394192766   781293971   0.000000   0.000000   0.000000
1394192766   925235813   0.000000   0.000000   0.000000
1394192767   69373444   0.000000   0.000000   0.000000
1394192767   213413573   0.000000   0.000000   0.000000
1394192767   357531474   0.000000   0.000000   0.000000
1394192767   501737013   0.000000   0.000000   0.000000
1394192767   646174343   0.000000   0.000000   0.000000
1394192767   789980883   0.000000   0.000000   0.000000
1394192767   933934662   0.000000   0.000000   0.000000
1394192768   78225916   0.000000   0.000000   0.000000
1394192768   222303270   0.000000   0.000000   0.000000
1394192768   366406141   0.000000   0.000000   0.000000
1394192768   510406421   0.000000   0.000000   0.000000
1394192768   654407768   0.000000   0.000000   0.000000
1394192768   798463843   0.000000   0.000000   0.000000
1394192768   942655526   0.000000   0.000000   0.000000
1394192769   86734093   0.000000   0.000000   0.000000
1394192769   230909103   0.000000   0.000000   0.000000
1394192769   374954419   0.000000   0.000000   0.000000
1394192769   519543278   0.000000   0.000000   0.000000
1394192769   663150130   0.000000   0.000000   0.000000
1394192769   807302885   0.000000   0.000000   0.000000
1394192769   951562096   0.000000   0.000000   0.000000
1394192770   95447821   0.000000   0.000000   0.000000
1394192770   239524934   0.000000   0.000000   0.000000
1394192770   383778823   0.000000   0.000000   0.000000
1394192770   527747631   0.000000   0.000000   0.000000
1394192770   671875605   0.000000   0.000000   0.000000
